smiles,L,Bmin,Bmax,bur_shell,bur_vol,max_distance,tot_V,disp,max_axis,A2,min_axis
C/C=C/C(=O)OC,5.8305716,1.9908511400000002,4.578386390001657,0.0,26.53392878777118,6.7776068260612865,43.438905163941136,3.58574429412042,6.504031822254534,0.5699409743596343,0.27701355313904114
C=C(C=O)CC,6.2369837299999995,1.7,4.4494119688929,0.0,34.33742405612362,5.3774635892893405,65.21012632856966,4.237956249155256,5.356067144991734,0.7726510022985035,0.5492798036573043
C=C(C=O)Cc1ccccc1,5.091589519999999,1.7,7.676961906114166,0.0,34.488686327301735,7.527328218317371,115.8438120238777,2.3510581405434032,7.3288537940928205,0.6874889292105734,0.42805439212764584
C/C=C/C=O,4.4132269,1.7,5.4932753981886355,0.0,26.439792398625826,5.327376986511739,26.562944118971156,1.7301503107549963,4.858431771637491,0.6342087192762562,0.3652209447354057
CC/C=C(C)/C=O,6.9472057,1.7,4.508762050575494,0.0,29.553027971609243,6.7662661134948126,79.97458320778907,5.446280239694055,6.744101395897286,0.5862359702517501,0.4447410832428904
O=CC1=CCCCC1,6.43509759,1.7,5.56238881588146,0.0,26.15415786476095,6.160038098044103,77.3919957832742,3.2646535261491145,6.158666981007114,0.7270875133735417,0.4556686991101504
C=C(C)C=O,5.07439578,1.7,4.49683327000185,0.0,31.246801586621913,4.479776827149826,30.071212383962784,2.0777047814308136,4.455552277086049,0.8519223259265608,0.39906745129752297
C=CCCCCCCCC(=C)C=O,12.76343428,2.313381280113168,5.8763992897162085,0.0,29.358013430856154,12.593937520168536,187.02359286900688,11.066805948626389,12.497490786190234,0.37244169570298175,0.2572584359050391
C=C(C=O)CCCCO[Si](C)(C)C(C)(C)C,5.36357039,1.7,11.559077085657448,0.0,36.85692762276614,11.483692676112982,347.3307051963737,4.211999152353646,11.326477384617913,0.5495395235049647,0.43497035470324674
C=C(C=O)Cc1ccccc1F,7.065933240000001,1.7,5.64334829568336,0.0,37.1942227649907,7.667601012891814,118.70524623758945,6.444457852838549,7.371032278036173,0.6681335406586779,0.44363081001702626
CC/C=C/C=O,4.41376373,1.7,6.715894688475298,0.0,28.32983106974309,6.583095671213051,62.4514353898158,2.8761706652046364,6.445604121124131,0.5163997087091484,0.4516120809927547
CCC/C=C/C=O,7.8216833,1.7,4.980636532546463,0.0,30.82113333765007,7.303383712127458,73.70953015047508,6.508498065403038,7.198973238673032,0.508328786734134,0.3886576862624259
CCCCCCC/C=C/C=O,5.47766014,1.7,11.85340608861703,0.0,31.037992945341013,11.63496463921072,172.28293016482604,2.305201267223153,11.558845323239995,0.38896369659826796,0.2868070510485511
CC(C)C/C=C/C=O,4.70679717,1.7,7.316412410897946,0.0,37.29545775758416,7.212646267966887,97.60802050160258,2.8056897715550453,6.727077895633692,0.5729569486395041,0.5596082968471154
CCOC(=O)/C=C/C=O,6.91495546,1.7,7.985851720000227,0.0,26.69640159137084,8.081638721156056,60.73856045600491,2.4627419307183795,7.832776485856417,0.5524308631831815,0.22879122283179934
COc1ccc(/C=C/C=O)cc1,9.63095339,1.7,7.954201030535484,0.0,28.62372877579525,10.7671616025665,105.24333978132877,2.59439056003019,10.761686511939146,0.43434273325761485,0.19441109699167347
C=Cc1cccc(/C=C/C=O)c1,8.544671750000001,1.7,8.438862144485809,0.0,28.64028864136088,9.742160538127488,0.045728251171086164,1.9463136418982778,9.456079720502698,0.5859053352724971,9.230468936168175e-05
O=C/C=C/c1ccc(Br)cc1,9.06802585,1.7,7.846771820014899,0.0,22.769159214922844,9.412255914830212,0.01271088537798186,8.965529534451608,9.411818421050029,0.49599049745894525,3.0738440267202235e-05
O=C/C=C/c1ccc(Cl)cc1,8.87775964,1.7,7.639049710019616,0.0,22.767990174645128,9.245856582738902,0.01999767507361443,2.666901230309065,9.245372189626716,0.5052548387647137,5.008363348195238e-05
O=C/C=C/c1ccco1,7.82003716,1.7,6.718880790003437,0.0,22.74546091306022,8.061132415306737,0.0005547173460973413,2.604774769373529,8.002491310133653,0.5262071270882647,2.0570241331789803e-06
C/C=C(C)/C=O,5.24052277,1.7,5.519783458231932,0.0,29.143798826595223,5.359282686032707,34.415268390636015,4.559741079689019,4.819137876811551,0.8348357635768872,0.36833421253803045
O=CC1=CCCC1,5.83445806,1.7,5.430171857369591,0.0,25.626411636760622,5.629189718386857,52.41339040403262,2.940805284480353,5.480188480642502,0.73199966666139,0.43505572058670483
C=CC=O,4.21249163,1.7,4.433793290000064,0.0,27.168142393929706,4.28885775274683,0.00014408968144515044,2.9261711421303853,3.936276542547304,0.7842372601429505,3.0125107301089726e-06
